time [s],id,pos_x,pos_y,angle [deg],speed [m/s]
300.0,2,3.31,1.6,270.0,6.64
300.0,3,298.4,135.5,180.0,14.78
300.0,4,198.4,145.23,180.0,13.7
300.0,5,2.99,298.37,18.26,2.97
300.0,6,101.6,99.52,0.0,14.49
300.0,7,-1.6,102.4,180.0,11.52
300.0,8,250.43,98.4,90.0,11.74
300.0,9,201.6,83.13,0.0,10.76
301.0,0,167.13,201.6,270.0,13.61
301.0,1,207.32,301.6,270.0,8.61
301.0,2,1.6,4.0,306.63,3.49
301.0,3,298.4,120.55,180.0,14.95
301.0,4,198.4,131.61,180.0,13.62
301.0,5,5.02,298.4,57.15,2.03
301.0,6,101.6,113.35,0.0,13.83
301.0,7,-1.6,90.98,180.0,11.42
301.0,8,263.21,98.4,90.0,12.78
301.0,9,201.6,92.03,0.0,8.9
302.0,0,153.53,201.6,270.0,13.61
302.0,1,202.47,300.52,257.41,5.03
302.0,2,1.6,9.48,0.0,5.49
302.0,3,298.4,105.67,180.0,14.88
302.0,4,198.4,117.71,180.0,13.9
302.0,5,8.57,298.4,90.0,3.55
302.0,6,101.6,127.64,0.0,14.29
302.0,7,-1.6,79.79,180.0,11.19
302.0,8,275.93,98.4,90.0,12.72
302.0,9,201.05,96.65,353.68,4.66
303.0,0,139.06,201.6,270.0,14.47
303.0,1,198.7,294.93,203.34,7.13
303.0,2,1.6,16.87,0.0,7.39
303.0,3,298.4,91.38,180.0,14.29
303.0,4,198.4,103.73,180.0,13.98
303.0,5,13.55,298.4,90.0,4.98
303.0,6,101.6,141.48,0.0,13.83
303.0,7,-1.6,68.16,180.0,11.63
303.0,8,285.78,98.4,90.0,9.85
303.0,9,200.09,98.26,343.34,1.88
304.0,0,125.3,201.6,270.0,13.76
304.0,1,198.4,288.05,180.41,6.9
304.0,2,1.6,26.51,0.0,9.64
304.0,3,298.4,77.48,180.0,13.9
304.0,4,198.4,89.55,180.0,14.18
304.0,5,20.06,298.4,90.0,6.51
304.0,6,101.6,155.2,0.0,13.73
304.0,7,-1.6,56.37,180.0,11.78
304.0,8,291.13,98.4,90.0,5.35
304.0,9,196.72,101.01,311.44,4.45
305.0,0,115.47,201.6,270.0,9.83
305.0,1,198.4,279.67,180.0,8.38
305.0,2,1.6,38.26,0.0,11.74
305.0,3,298.4,63.03,180.0,14.45
305.0,4,198.4,75.93,180.0,13.63
305.0,5,28.09,298.4,90.0,8.04
305.0,6,101.6,168.7,0.0,13.5
305.0,7,-1.6,45.08,180.0,11.3
305.0,8,296.53,97.28,103.22,5.64
305.0,9,190.7,101.6,274.71,6.08
306.0,0,109.4,201.6,270.0,6.07
306.0,1,198.4,269.27,180.0,10.39
306.0,2,1.6,51.69,0.0,13.43
306.0,3,298.4,48.53,180.0,14.5
306.0,4,198.4,62.73,180.0,13.19
306.0,5,37.84,298.4,90.0,9.75
306.0,6,101.6,182.78,0.0,14.08
306.0,7,-1.6,34.07,180.0,11.01
306.0,8,298.4,92.62,159.9,5.24
306.0,9,182.77,101.6,270.0,7.93
307.0,0,107.63,201.6,270.0,1.77
307.0,1,198.4,256.52,180.0,12.75
307.0,2,1.6,65.65,0.0,13.96
307.0,3,298.4,34.74,180.0,13.8
307.0,4,198.4,48.57,180.0,14.16
307.0,5,49.02,298.4,90.0,11.17
307.0,6,101.6,196.46,0.0,13.68
307.0,7,-1.6,22.56,180.0,11.5
307.0,8,298.4,85.65,180.0,6.97
307.0,9,173.2,101.6,270.0,9.57
308.0,0,106.31,201.6,270.0,1.33
308.0,1,198.4,244.26,180.0,12.26
308.0,2,1.6,78.57,0.0,12.92
308.0,3,298.4,20.94,180.0,13.79
308.0,4,198.4,35.35,180.0,13.23
308.0,5,59.72,298.4,90.0,10.7
308.0,6,101.6,210.35,0.0,13.89
308.0,7,-1.6,11.63,180.0,10.93
308.0,8,298.4,76.91,180.0,8.74
308.0,9,161.6,101.6,270.0,11.6
309.0,0,102.83,201.6,270.0,3.48
309.0,1,198.4,232.45,180.0,11.81
309.0,2,1.6,89.64,0.0,11.07
309.0,3,298.4,10.0,180.0,10.95
309.0,4,198.4,22.63,180.0,12.72
309.0,5,71.11,298.4,90.0,11.39
309.0,6,101.6,224.28,0.0,13.92
309.0,7,-1.6,3.55,180.0,8.08
309.0,8,298.4,66.01,180.0,10.89
309.0,9,150.95,101.6,270.0,10.66
310.0,0,97.53,201.6,270.0,5.3
310.0,1,198.4,219.55,180.0,12.9
310.0,2,2.43,96.05,9.74,6.57
310.0,3,298.4,3.51,180.0,6.49
310.0,4,198.4,13.55,180.0,9.07
310.0,5,82.03,298.4,90.0,10.92
310.0,6,101.6,237.8,0.0,13.53
310.0,7,-0.08,-0.59,161.53,4.59
310.0,8,298.4,53.63,180.0,12.38
310.0,9,139.06,101.6,270.0,11.88
311.0,0,90.65,201.6,270.0,6.88
311.0,1,198.4,206.63,180.0,12.92
311.0,2,7.78,98.4,73.98,6.2
311.0,3,295.87,1.6,219.24,3.81
311.0,4,198.4,8.7,180.0,4.86
311.0,5,92.86,298.4,90.0,10.83
311.0,6,101.6,252.24,0.0,14.44
311.0,7,4.54,-1.6,102.93,4.84
311.0,8,298.4,41.51,180.0,12.12
311.0,9,127.21,101.6,270.0,11.85
312.0,0,81.9,201.6,270.0,8.76
312.0,1,198.4,194.33,180.0,12.29
312.0,2,16.05,98.4,90.0,8.26
312.0,3,289.95,1.6,270.0,5.92
312.0,4,197.18,3.29,194.5,5.67
312.0,5,103.88,298.4,90.0,11.02
312.0,6,101.6,266.69,0.0,14.45
312.0,7,10.74,-1.6,90.0,6.2
312.0,8,298.4,29.36,180.0,12.15
312.0,9,117.13,101.6,270.0,10.08
313.0,0,71.8,201.6,270.0,10.1
313.0,1,198.4,181.92,180.0,12.42
313.0,2,26.02,98.4,90.0,9.98
313.0,3,282.65,1.6,270.0,7.3
313.0,4,191.41,1.6,259.0,6.24
313.0,5,115.08,298.4,90.0,11.2
313.0,6,101.6,278.96,0.0,12.27
313.0,7,19.52,-1.6,90.0,8.78
313.0,8,298.4,16.62,180.0,12.73
313.0,9,110.48,101.6,270.0,6.65
314.0,0,59.98,201.6,270.0,11.81
314.0,1,198.4,168.94,180.0,12.98
314.0,2,37.91,98.4,90.0,11.88
314.0,3,273.05,1.6,270.0,9.61
314.0,4,183.32,1.6,270.0,8.09
314.0,5,126.15,298.4,90.0,11.07
314.0,6,101.6,287.04,0.0,8.08
314.0,7,30.13,-1.6,90.0,10.62
314.0,8,298.4,8.39,180.0,8.23
314.0,9,105.06,101.91,273.52,5.45
315.0,0,46.58,201.6,270.0,13.4
315.0,1,198.4,156.89,180.0,12.05
315.0,2,51.51,98.4,90.0,13.6
315.0,3,261.06,1.6,270.0,11.99
315.0,4,173.32,1.6,270.0,10.0
315.0,5,137.33,298.4,90.0,11.18
315.0,6,101.6,291.41,0.0,4.37
315.0,7,41.68,-1.6,90.0,11.55
315.0,8,298.4,4.31,180.0,4.08
315.0,9,101.81,105.7,322.07,5.35
316.0,0,32.21,201.6,270.0,14.37
316.0,1,198.4,144.15,180.0,12.74
316.0,2,65.31,98.4,90.0,13.8
316.0,3,246.89,1.6,270.0,14.17
316.0,4,160.99,1.6,270.0,12.33
316.0,5,147.75,298.4,90.0,10.42
316.0,6,100.39,297.76,346.04,6.56
316.0,7,53.93,-1.6,90.0,12.24
316.0,8,297.61,1.77,189.54,2.85
316.0,9,101.6,111.15,358.29,5.47
317.0,0,19.48,201.6,270.0,12.73
317.0,1,198.4,131.49,180.0,12.65
317.0,2,78.83,98.4,90.0,13.51
317.0,3,232.18,1.6,270.0,14.7
317.0,4,146.7,1.6,270.0,14.29
317.0,5,158.85,298.4,90.0,11.1
317.0,6,93.48,301.5,286.31,8.32
317.0,7,65.59,-1.6,90.0,11.66
317.0,8,295.18,1.6,233.27,2.46
317.0,9,101.6,117.97,0.0,6.82
318.0,0,11.24,201.6,270.0,8.23
318.0,1,198.4,119.48,180.0,12.02
318.0,2,87.84,98.4,90.0,9.01
318.0,3,218.43,1.6,270.0,13.76
318.0,4,132.9,1.6,270.0,13.8
318.0,5,169.59,298.4,90.0,10.74
318.0,6,85.47,301.6,270.0,8.01
318.0,7,77.13,-1.6,90.0,11.54
318.0,8,290.96,1.6,270.0,4.22
318.0,9,101.6,126.99,0.0,9.02
319.0,0,3.95,201.14,264.67,7.32
319.0,1,198.4,109.04,180.0,10.44
319.0,2,92.44,98.4,90.0,4.6
319.0,3,204.43,1.6,270.0,14.0
319.0,4,118.94,1.6,270.0,13.96
319.0,5,180.94,298.4,90.0,11.35
319.0,6,75.53,301.6,270.0,9.94
319.0,7,88.73,-1.6,90.0,11.6
319.0,8,285.04,1.6,270.0,5.92
319.0,9,101.6,138.02,0.0,11.04
320.0,0,-1.08,196.42,218.63,7.25
320.0,1,199.06,103.17,172.42,5.94
320.0,2,99.53,98.4,90.0,7.09
320.0,3,190.66,1.6,270.0,13.77
320.0,4,108.85,1.6,270.0,10.09
320.0,5,189.86,298.4,90.0,8.92
320.0,6,63.55,301.6,270.0,11.98
320.0,7,100.33,-1.6,90.0,11.59
320.0,8,276.74,1.6,270.0,8.3
320.0,9,101.6,149.06,0.0,11.04
321.0,0,-1.6,187.98,180.3,8.47
321.0,1,203.73,98.9,127.05,6.59
321.0,2,108.29,98.4,90.0,8.76
321.0,3,175.74,1.6,270.0,14.92
321.0,4,103.27,2.84,284.66,5.85
321.0,5,194.92,298.1,93.49,5.08
321.0,6,49.66,301.6,270.0,13.89
321.0,7,111.55,-1.6,90.0,11.22
321.0,8,266.15,1.6,270.0,10.59
321.0,9,101.6,160.31,0.0,11.25
322.0,0,-1.6,177.35,180.0,10.64
322.0,1,210.91,98.4,92.1,7.21
322.0,2,119.64,98.4,90.0,11.35
322.0,3,161.66,1.6,270.0,14.08
322.0,4,101.6,8.51,348.49,6.14
322.0,5,198.06,295.18,129.27,4.48
322.0,6,35.43,301.6,270.0,14.23
322.0,7,123.64,-1.6,90.0,12.09
322.0,8,253.9,1.6,270.0,12.25
322.0,9,101.6,171.91,0.0,11.59
323.0,0,-1.6,165.01,180.0,12.33
323.0,1,220.61,98.4,90.0,9.71
323.0,2,132.73,98.4,90.0,13.09
323.0,3,146.94,1.6,270.0,14.72
323.0,4,101.6,17.0,0.0,8.5
323.0,5,198.4,290.45,174.93,4.76
323.0,6,21.83,301.6,270.0,13.6
323.0,7,135.47,-1.6,90.0,11.83
323.0,8,241.45,1.6,270.0,12.46
323.0,9,101.6,182.75,0.0,10.84
324.0,0,-1.6,150.78,180.0,14.23
324.0,1,232.38,98.4,90.0,11.76
324.0,2,145.5,98.4,90.0,12.76
324.0,3,133.16,1.6,270.0,13.77
324.0,4,101.6,27.5,0.0,10.5
324.0,5,198.4,283.67,180.0,6.77
324.0,6,11.08,301.6,270.0,10.74
324.0,7,147.4,-1.6,90.0,11.93
324.0,8,229.42,1.6,270.0,12.02
324.0,9,101.6,193.94,0.0,11.19
325.0,0,-1.6,136.95,180.0,13.83
325.0,1,244.72,98.4,90.0,12.34
325.0,2,158.85,98.4,90.0,13.36
325.0,3,119.42,1.6,270.0,13.74
325.0,4,101.6,39.57,0.0,12.07
325.0,5,198.4,275.11,180.0,8.57
325.0,6,3.21,301.6,270.0,7.88
325.0,7,158.65,-1.6,90.0,11.25
325.0,8,217.39,1.6,270.0,12.03
325.0,9,101.6,205.28,0.0,11.35
326.0,0,-1.6,123.46,180.0,13.49
326.0,1,257.74,98.4,90.0,13.02
326.0,2,172.39,98.4,90.0,13.53
326.0,3,109.02,1.6,270.0,10.41
326.0,4,101.6,52.67,0.0,13.1
326.0,5,198.4,264.0,180.0,11.11
326.0,6,-1.1,299.24,240.27,5.23
326.0,7,170.59,-1.6,90.0,11.93
326.0,8,204.81,1.6,270.0,12.58
326.0,9,101.6,217.1,0.0,11.82
327.0,0,-1.6,112.2,180.0,11.26
327.0,1,270.59,98.4,90.0,12.85
327.0,2,182.54,98.4,90.0,10.16
327.0,3,103.19,2.89,285.27,6.11
327.0,4,101.6,66.39,0.0,13.72
327.0,5,198.4,253.11,180.0,10.89
327.0,6,-1.6,293.5,182.76,5.82
327.0,7,181.9,-1.6,90.0,11.31
327.0,8,192.07,1.6,270.0,12.73
327.0,9,101.6,227.8,0.0,10.7
328.0,0,-1.35,105.44,177.11,6.78
328.0,1,281.72,98.4,90.0,11.14
328.0,2,189.56,98.4,90.0,7.02
328.0,3,101.6,8.71,349.74,6.24
328.0,4,101.6,80.32,0.0,13.93
328.0,5,198.4,242.08,180.0,11.03
328.0,6,-1.6,285.88,180.0,7.62
328.0,7,191.25,-1.6,90.0,9.35
328.0,8,179.45,1.6,270.0,12.62
328.0,9,101.6,239.48,0.0,11.68
329.0,0,2.86,99.24,134.21,7.96
329.0,1,289.09,98.4,90.0,7.37
329.0,2,196.78,99.03,82.74,7.28
329.0,3,101.6,17.3,0.0,8.59
329.0,4,101.6,90.96,0.0,10.64
329.0,5,198.4,231.33,180.0,10.75
329.0,6,-1.6,276.16,180.0,9.72
329.0,7,196.61,-1.06,83.74,5.4
329.0,8,167.71,1.6,270.0,11.75
329.0,9,101.6,251.16,0.0,11.68
330.0,0,10.97,98.4,92.0,8.22
330.0,1,295.94,98.85,84.84,6.88
330.0,2,201.21,104.44,29.79,7.36
330.0,3,101.6,27.21,0.0,9.92
330.0,4,102.89,96.82,15.31,6.14
330.0,5,198.4,221.0,180.0,10.33
330.0,6,-1.6,264.51,180.0,11.65
330.0,7,201.11,3.8,36.36,6.91
330.0,8,155.13,1.6,270.0,12.57
330.0,9,101.6,262.32,0.0,11.16
331.0,0,20.75,98.4,90.0,9.78
331.0,1,300.88,103.06,42.89,6.79
331.0,2,201.6,112.21,0.0,7.8
331.0,3,101.6,39.49,0.0,12.28
331.0,4,107.94,98.4,74.98,5.47
331.0,5,198.4,210.66,180.0,10.34
331.0,6,-1.6,251.34,180.0,13.18
331.0,7,201.6,10.77,2.32,7.0
331.0,8,142.51,1.6,270.0,12.62
331.0,9,101.6,274.19,0.0,11.87
332.0,0,32.23,98.4,90.0,11.48
332.0,1,301.6,110.4,2.92,7.43
332.0,2,201.6,121.35,0.0,9.14
332.0,3,101.6,54.08,0.0,14.59
332.0,4,114.86,98.4,90.0,6.91
332.0,5,198.4,200.19,180.0,10.47
332.0,6,-1.6,237.57,180.0,13.77
332.0,7,201.6,19.84,0.0,9.07
332.0,8,129.57,1.6,270.0,12.94
332.0,9,101.6,283.97,0.0,9.77
333.0,0,46.02,98.4,90.0,13.79
333.0,1,301.6,120.2,0.0,9.8
333.0,2,201.6,132.33,0.0,10.97
333.0,3,101.6,68.42,0.0,14.34
333.0,4,123.62,98.4,90.0,8.76
333.0,5,198.4,188.72,180.0,11.47
333.0,6,-1.6,223.59,180.0,13.98
333.0,7,201.6,30.75,0.0,10.91
333.0,8,117.04,1.6,270.0,12.54
333.0,9,101.6,290.37,0.0,6.4
334.0,0,59.99,98.4,90.0,13.97
334.0,1,301.6,131.45,0.0,11.24
334.0,2,201.6,145.52,0.0,13.2
334.0,3,101.6,82.75,0.0,14.33
334.0,4,134.38,98.4,90.0,10.76
334.0,5,198.4,177.39,180.0,11.33
334.0,6,-1.6,209.53,180.0,14.05
334.0,7,201.6,41.94,0.0,11.19
334.0,8,104.35,1.6,270.0,12.68
334.0,9,101.94,295.19,3.92,4.84
335.0,0,74.41,98.4,90.0,14.42
335.0,1,301.6,144.25,0.0,12.81
335.0,2,201.6,159.31,0.0,13.79
335.0,3,101.6,96.84,0.0,14.09
335.0,4,147.01,98.4,90.0,12.63
335.0,5,198.4,166.93,180.0,10.46
335.0,6,-1.6,196.28,180.0,13.26
335.0,7,201.6,53.12,0.0,11.18
335.0,8,92.28,1.6,270.0,12.07
335.0,9,105.28,298.13,46.13,4.68
336.0,0,84.76,98.4,90.0,10.35
336.0,1,301.6,157.13,0.0,12.87
336.0,2,201.6,172.21,0.0,12.9
336.0,3,101.6,111.22,0.0,14.38
336.0,4,160.88,98.4,90.0,13.87
336.0,5,198.4,155.75,180.0,11.18
336.0,6,-1.6,183.01,180.0,13.27
336.0,7,201.6,64.75,0.0,11.63
336.0,8,79.85,1.6,270.0,12.43
336.0,9,109.55,298.4,84.93,4.29
337.0,0,90.75,98.4,90.0,5.99
337.0,1,301.6,169.02,0.0,11.89
337.0,2,201.6,183.81,0.0,11.59
337.0,3,101.6,126.07,0.0,14.85
337.0,4,174.92,98.4,90.0,14.05
337.0,5,198.4,144.41,180.0,11.35
337.0,6,-1.6,169.43,180.0,13.58
337.0,7,201.6,77.05,0.0,12.31
337.0,8,67.41,1.6,270.0,12.44
337.0,9,115.97,298.4,90.0,6.41
338.0,0,98.06,99.79,74.42,7.58
338.0,1,301.6,181.92,0.0,12.91
338.0,2,201.6,192.65,0.0,8.85
338.0,3,101.6,140.1,0.0,14.04
338.0,4,184.61,98.4,90.0,9.69
338.0,5,198.4,133.93,180.0,10.47
338.0,6,-1.6,155.32,180.0,14.11
338.0,7,201.6,87.09,0.0,10.04
338.0,8,55.49,1.6,270.0,11.92
338.0,9,124.77,298.4,90.0,8.8
339.0,0,101.57,107.01,14.03,8.47
339.0,1,301.6,193.97,0.0,12.04
339.0,2,200.83,197.02,351.05,4.47
339.0,3,101.6,154.24,0.0,14.14
339.0,4,189.8,98.4,90.0,5.19
339.0,5,198.4,122.99,180.0,10.95
339.0,6,-1.6,141.45,180.0,13.87
339.0,7,201.6,92.63,0.0,5.54
339.0,8,42.7,1.6,270.0,12.79
339.0,9,134.88,298.4,90.0,10.11
340.0,0,101.6,115.4,0.0,8.39
340.0,1,301.6,205.82,0.0,11.86
340.0,2,196.74,200.99,311.58,5.87
340.0,3,101.6,169.07,0.0,14.83
340.0,4,191.8,98.4,90.0,2.01
340.0,5,198.4,112.79,180.0,10.2
340.0,6,-1.6,128.1,180.0,13.35
340.0,7,203.27,97.16,20.24,5.0
340.0,8,30.41,1.6,270.0,12.29
340.0,9,145.8,298.4,90.0,10.92
341.0,0,101.6,125.46,0.0,10.06
341.0,1,301.6,218.17,0.0,12.35
341.0,2,189.87,201.6,273.37,6.92
341.0,3,101.6,183.25,0.0,14.18
341.0,4,192.63,98.4,90.0,0.83
341.0,5,198.47,106.72,179.21,6.08
341.0,6,-1.6,116.02,180.0,12.08
341.0,7,207.79,98.4,74.0,4.79
341.0,8,18.27,1.6,270.0,12.14
341.0,9,156.61,298.4,90.0,10.81
342.0,0,101.6,137.9,0.0,12.44
342.0,1,301.6,230.52,0.0,12.35
342.0,2,181.24,201.6,270.0,8.63
342.0,3,101.6,197.28,0.0,14.04
342.0,4,192.68,98.4,90.0,0.05
342.0,5,199.17,102.99,171.12,3.82
342.0,6,-1.6,108.05,180.0,7.97
342.0,7,214.95,98.4,90.0,7.17
342.0,8,8.8,1.6,270.0,9.47
342.0,9,167.41,298.4,90.0,10.81
343.0,0,101.6,151.61,0.0,13.71
343.0,1,301.6,242.59,0.0,12.07
343.0,2,171.07,201.6,270.0,10.17
343.0,3,101.6,211.54,0.0,14.25
343.0,4,192.7,98.4,90.0,0.02
343.0,5,203.25,99.01,131.65,5.87
343.0,6,-1.06,103.4,173.76,4.69
343.0,7,223.7,98.4,90.0,8.74
343.0,8,3.45,1.6,270.0,5.35
343.0,9,178.25,298.4,90.0,10.84
344.0,0,101.6,166.11,0.0,14.5
344.0,1,301.6,255.3,0.0,12.71
344.0,2,159.09,201.6,270.0,11.98
344.0,3,101.6,225.92,0.0,14.39
344.0,4,192.7,98.4,90.0,0.0
344.0,5,208.68,98.4,95.72,5.49
344.0,6,3.76,98.89,126.74,6.88
344.0,7,234.16,98.4,90.0,10.46
344.0,8,1.6,3.17,291.15,2.79
344.0,9,187.32,298.4,90.0,9.07
345.0,0,101.6,179.84,0.0,13.73
345.0,1,301.6,267.3,0.0,12.01
345.0,2,146.34,201.6,270.0,12.75
345.0,3,101.6,239.97,0.0,14.05
345.0,4,194.45,98.4,90.0,1.75
345.0,5,215.7,98.4,90.0,7.02
345.0,6,11.29,98.4,91.47,7.56
345.0,7,246.45,98.4,90.0,12.29
345.0,8,1.6,6.17,346.73,3.0
345.0,9,192.15,298.4,90.0,4.83
346.0,0,101.6,193.72,0.0,13.88
346.0,1,301.6,279.82,0.0,12.51
346.0,2,133.08,201.6,270.0,13.27
346.0,3,101.6,254.23,0.0,14.26
346.0,4,198.26,98.4,90.0,3.81
346.0,5,224.52,98.4,90.0,8.82
346.0,6,21.45,98.4,90.0,10.16
346.0,7,257.74,98.4,90.0,11.29
346.0,8,1.6,11.01,0.0,4.84
346.0,9,196.59,297.25,103.64,4.69
347.0,0,101.6,207.97,0.0,14.25
347.0,1,301.6,290.42,0.0,10.6
347.0,2,120.8,201.6,270.0,12.27
347.0,3,101.6,268.06,0.0,13.83
347.0,4,204.43,98.4,90.0,6.17
347.0,5,235.05,98.4,90.0,10.52
347.0,6,34.17,98.4,90.0,12.72
347.0,7,269.97,98.4,90.0,12.23
347.0,8,1.6,18.44,0.0,7.43
347.0,9,198.34,293.25,153.19,4.54
348.0,0,101.6,221.64,0.0,13.67
348.0,1,301.6,296.51,0.0,6.1
348.0,2,112.81,201.6,270.0,8.0
348.0,3,101.6,279.56,0.0,11.5
348.0,4,212.47,98.4,90.0,8.04
348.0,5,246.49,98.4,90.0,11.44
348.0,6,47.51,98.4,90.0,13.34
348.0,7,282.0,98.4,90.0,12.03
348.0,8,1.6,27.93,0.0,9.49
348.0,9,198.4,288.18,179.38,5.07
349.0,0,101.6,235.9,0.0,14.26
349.0,1,299.29,301.07,330.85,5.45
349.0,2,109.07,201.6,270.0,3.74
349.0,3,101.6,287.96,0.0,8.41
349.0,4,222.26,98.4,90.0,9.79
349.0,5,257.62,98.4,90.0,11.13
349.0,6,61.0,98.4,90.0,13.49
349.0,7,289.53,98.4,90.0,7.53
349.0,8,1.6,39.56,0.0,11.63
349.0,9,198.4,281.78,180.0,6.4
350.0,0,101.6,249.84,0.0,13.94
350.0,1,293.94,301.6,273.58,5.43
350.0,2,103.13,202.92,285.7,6.23
350.0,3,101.6,291.87,0.0,3.91
350.0,4,233.83,98.4,90.0,11.57
350.0,5,268.84,98.4,90.0,11.22
350.0,6,74.71,98.4,90.0,13.71
350.0,7,295.08,98.07,93.75,5.57
350.0,8,1.6,52.4,0.0,12.84
350.0,9,198.4,273.56,180.0,8.23
351.0,0,101.6,264.27,0.0,14.43
351.0,1,286.42,301.6,270.0,7.52
351.0,2,101.6,208.1,345.97,5.57
351.0,3,102.88,296.79,15.12,5.21
351.0,4,246.72,98.4,90.0,12.89
351.0,5,278.97,98.4,90.0,10.14
351.0,6,84.93,98.4,90.0,10.21
351.0,7,298.25,93.85,146.82,5.66
351.0,8,1.6,64.36,0.0,11.96
351.0,9,198.4,263.51,180.0,10.05
352.0,0,101.6,276.24,0.0,11.97
352.0,1,277.52,301.6,270.0,8.91
352.0,2,101.6,215.39,0.0,7.29
352.0,3,109.4,298.4,84.0,6.96
352.0,4,260.84,98.4,90.0,14.13
352.0,5,287.23,98.4,90.0,8.26
352.0,6,90.64,98.4,90.0,5.71
352.0,7,298.4,89.13,177.84,4.73
352.0,8,1.6,77.33,0.0,12.97
352.0,9,198.4,252.27,180.0,11.24
353.0,0,101.6,286.01,0.0,9.77
353.0,1,266.43,301.6,270.0,11.08
353.0,2,101.6,224.21,0.0,8.81
353.0,3,117.87,298.4,90.0,8.47
353.0,4,272.08,98.4,90.0,11.23
353.0,5,291.41,98.4,90.0,4.18
353.0,6,98.4,100.0,72.57,8.09
353.0,7,298.4,82.53,180.0,6.61
353.0,8,1.6,89.87,0.0,12.54
353.0,9,198.4,240.48,180.0,11.79
354.0,0,101.6,291.28,0.0,5.27
354.0,1,253.81,301.6,270.0,12.62
354.0,2,101.6,235.44,0.0,11.24
354.0,3,128.67,298.4,90.0,10.81
354.0,4,279.64,98.4,90.0,7.57
354.0,5,297.5,99.46,77.58,6.27
354.0,6,101.58,107.09,13.67,8.15
354.0,7,298.4,74.41,180.0,8.12
354.0,8,1.6,101.8,0.0,11.94
354.0,9,198.4,228.74,180.0,11.74
355.0,0,103.52,297.31,23.39,6.64
355.0,1,241.3,301.6,270.0,12.51
355.0,2,101.6,248.73,0.0,13.29
355.0,3,141.52,298.4,90.0,12.85
355.0,4,287.07,98.4,90.0,7.42
355.0,5,301.1,103.71,37.27,5.78
355.0,6,101.6,114.82,0.0,7.74
355.0,7,298.4,64.71,180.0,9.7
355.0,8,1.6,114.54,0.0,12.73
355.0,9,198.4,217.01,180.0,11.74
356.0,0,109.33,298.4,83.57,6.04
356.0,1,228.4,301.6,270.0,12.9
356.0,2,101.6,261.79,0.0,13.06
356.0,3,156.54,298.4,90.0,15.01
356.0,4,291.81,98.4,90.0,4.74
356.0,5,301.6,109.48,4.42,5.81
356.0,6,101.6,124.83,0.0,10.01
356.0,7,298.4,53.24,180.0,11.48
356.0,8,1.6,126.65,0.0,12.12
356.0,9,198.4,205.55,180.0,11.45
357.0,0,117.09,298.4,90.0,7.76
357.0,1,216.05,301.6,270.0,12.35
357.0,2,101.6,274.72,0.0,12.93
357.0,3,171.28,298.4,90.0,14.74
357.0,4,298.01,99.77,74.68,6.47
357.0,5,301.6,117.62,0.0,8.13
357.0,6,101.6,136.81,0.0,11.98
357.0,7,298.4,41.76,180.0,11.48
357.0,8,1.6,138.45,0.0,11.8
357.0,9,198.4,193.99,180.0,11.56
358.0,0,126.95,298.4,90.0,9.86
358.0,1,203.7,301.6,270.0,12.35
358.0,2,101.6,285.07,0.0,10.35
358.0,3,186.28,298.4,90.0,15.01
358.0,4,301.46,106.23,17.67,7.73
358.0,5,301.6,128.08,0.0,10.46
358.0,6,101.6,150.53,0.0,13.72
358.0,7,298.4,30.18,180.0,11.58
358.0,8,1.6,150.51,0.0,12.06
358.0,9,198.4,183.34,180.0,10.65
359.0,0,139.0,298.4,90.0,12.05
359.0,1,191.2,301.6,270.0,12.5
359.0,2,101.6,290.92,0.0,5.85
359.0,3,200.94,298.4,90.0,14.65
359.0,4,301.6,113.54,0.0,7.33
359.0,5,301.6,138.65,0.0,10.57
359.0,6,101.6,164.15,0.0,13.62
359.0,7,298.4,19.17,180.0,11.01
359.0,8,1.6,163.33,0.0,12.82
359.0,9,198.4,172.59,180.0,10.75
360.0,0,152.56,298.4,90.0,13.56
360.0,1,179.14,301.6,270.0,12.07
360.0,2,100.46,297.63,346.71,6.91
360.0,3,215.3,298.4,90.0,14.37
360.0,4,301.6,122.63,0.0,9.08
360.0,5,301.6,150.07,0.0,11.42
360.0,6,101.6,177.97,0.0,13.82
360.0,7,298.4,10.22,180.0,8.95
360.0,8,1.6,175.36,0.0,12.03
360.0,9,198.4,161.65,180.0,10.93
361.0,0,166.86,298.4,90.0,14.29
361.0,1,167.26,301.6,270.0,11.88
361.0,2,94.5,301.36,291.09,7.44
361.0,3,229.41,298.4,90.0,14.11
361.0,4,301.6,133.65,0.0,11.03
361.0,5,301.6,160.51,0.0,10.44
361.0,6,101.6,188.31,0.0,10.34
361.0,7,298.4,4.22,180.0,6.0
361.0,8,1.6,186.03,0.0,10.67
361.0,9,198.4,149.75,180.0,11.9
362.0,0,181.39,298.4,90.0,14.53
362.0,1,155.44,301.6,270.0,11.82
362.0,2,86.8,301.6,270.0,7.72
362.0,3,243.36,298.4,90.0,13.95
362.0,4,301.6,146.42,0.0,12.76
362.0,5,301.6,171.52,0.0,11.01
362.0,6,101.85,194.55,2.87,6.25
362.0,7,297.78,1.87,187.44,2.57
362.0,8,1.6,192.2,0.0,6.17
362.0,9,198.4,138.28,180.0,11.47
363.0,0,192.45,298.4,90.0,11.06
363.0,1,142.85,301.6,270.0,12.59
363.0,2,77.29,301.6,270.0,9.51
363.0,3,258.13,298.4,90.0,14.77
